batch,replica_first,samples,field_sha256,translation_sha256,pair_imaginary_max,conjugacy_max_abs,d1_C113_plus_re,d1_C113_plus_im,d1_C122_plus_re,d1_C122_plus_im,d1_C244_plus_re,d1_C244_plus_im,d1_C334_plus_re,d1_C334_plus_im,d1_G1_plus,d1_G2_plus,d1_V1_plus,d1_V2_plus,d1_C113_minus_re,d1_C113_minus_im,d1_C122_minus_re,d1_C122_minus_im,d1_C244_minus_re,d1_C244_minus_im,d1_C334_minus_re,d1_C334_minus_im,d1_G1_minus,d1_G2_minus,d1_V1_minus,d1_V2_minus,d2_C113_plus_re,d2_C113_plus_im,d2_C122_plus_re,d2_C122_plus_im,d2_C244_plus_re,d2_C244_plus_im,d2_C334_plus_re,d2_C334_plus_im,d2_G1_plus,d2_G2_plus,d2_V1_plus,d2_V2_plus,d2_C113_minus_re,d2_C113_minus_im,d2_C122_minus_re,d2_C122_minus_im,d2_C244_minus_re,d2_C244_minus_im,d2_C334_minus_re,d2_C334_minus_im,d2_G1_minus,d2_G2_minus,d2_V1_minus,d2_V2_minus,d3_C113_plus_re,d3_C113_plus_im,d3_C122_plus_re,d3_C122_plus_im,d3_C244_plus_re,d3_C244_plus_im,d3_C334_plus_re,d3_C334_plus_im,d3_G1_plus,d3_G2_plus,d3_V1_plus,d3_V2_plus,d3_C113_minus_re,d3_C113_minus_im,d3_C122_minus_re,d3_C122_minus_im,d3_C244_minus_re,d3_C244_minus_im,d3_C334_minus_re,d3_C334_minus_im,d3_G1_minus,d3_G2_minus,d3_V1_minus,d3_V2_minus
10,1000,100,fc0b843c908fd11f8d4e10fed021620f34db38aa84e20816387d36408c5df8fe,29c3efe47ad1ecfd7066025a6940feb66ae526e47e9ae53b013f712b4c03df69,9.540979117872439e-18,1.5993360207877823e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007639320225002098,0.05236067977499789,0.43175954681666806,0.46157378651666514,-0.008944271909999163,-0.012310734148701012,0.014472135954999582,0.004702282018339778,-0.008944271909999153,0.01231073414870102,0.014472135954999578,-0.0047022820183397936,0.08854101966249686,0.02145898033750315,0.47999999999999987,0.47999999999999987,-0.008,1.931504989747936e-18,-0.008,3.7163555829354544e-18,-0.008,4.965752352717419e-18,-0.008,3.614582628524102e-18,0.019999999999999997,0.020000000000000004,0.45333333333333314,0.45333333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.039999999999999994,0.4482404531833317,0.41842621348333464,0.0024721359549995763,-0.007608452130361232,0.008,-2.0614622111096262e-18,0.0024721359549995823,0.0076084521303612295,0.008,-5.069516100251093e-18,-0.0323606797749979,0.012360679774997895,0.4717595468166679,0.501573786516665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013819660112501056,0.03618033988749894,0.5149071198499983,0.4850928801500012
11,1100,100,bc0d40270b049087c3af9eb902705c8d1f10f16513284fc2de3beba37f85964e,2cf2bb629859269bc460ca53ce759251ea9a0ac269dc8042b3b1c190a6f42b9e,5.774361402770914e-18,1.214306433183765e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07236067977499791,0.027639320225002095,0.43685242696666926,0.49648090636666375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006180339887498948,-0.016180339887498948,0.34157378651666537,0.31175954681666807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022360679774997897,-0.022360679774997897,0.4050928801500012,0.4349071198499984,0.01694427190999916,-0.00290617011202145,0.002472135954999576,-0.0170130161670408,0.01694427190999916,0.002906170112021438,0.002472135954999588,0.0170130161670408,-0.0038196601125010544,-0.026180339887498953,0.408240453183332,0.3784262134833347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016180339887498955,0.006180339887498946,0.4584262134833345,0.4882404531833317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006180339887498948,0.016180339887498948,0.41333333333333333,0.4133333333333332
12,1200,100,85651d3501c05e03e92632982aae853befc8d71915db61089992a6805d320290,dad3abdf07d237f33af180fd5f9da4f5805eb69805840e9ff2877575de3e1169,1.1548722805541828e-17,7.13097831136072e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00618033988749895,0.016180339887498948,0.21333333333333335,0.21333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07854101966249684,0.011458980337503161,0.34157378651666526,0.3117595468166682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2615737865166653,0.2317595468166681,0.007999999999999998,-3.523412890287788e-18,0.008,-2.0614622111096262e-18,0.008,-3.3813182637479634e-18,0.008,-5.069516100251093e-18,-0.01381966011250104,-0.036180339887498955,0.3733333333333333,0.3733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21333333333333337,0.21333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016180339887498948,-0.00618033988749895,0.38157378651666507,0.351759546816668
13,1300,100,1b45ee7a3abc88cc63b1bdad10091c32d1e0fa6bd8e1a5f5a2ed42d2d5b0ffe6,b18cb77cf1a6b8e60a27a3a8a1fe0ef8b7d9b99b5710ebff709d4295bf309648,1.1548722805541828e-17,7.330938211459557e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.020000000000000004,0.45333333333333325,0.45333333333333325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03472135954999579,0.05472135954999579,0.45333333333333325,0.45333333333333325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.020000000000000004,0.46472135954999566,0.3752786404500041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022360679774997894,0.022360679774997897,0.34666666666666657,0.34666666666666657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020000000000000004,-0.02,0.3999999999999999,0.3999999999999999,0.008,-4.965752352717419e-18,0.008,-3.614582628524102e-18,0.008,-1.931504989747936e-18,0.008,-3.7163555829354544e-18,-0.06618033988749897,-0.04381966011250105,0.3733333333333332,0.3733333333333332
14,1400,100,b54857b49692ac2e8f788e72967135307cd57039837e3500dbdbd4ee8aeedde3,b718317366e5b5147597ef5912d0ebe5b5a9c8fbb52f575777f3bc81ee452e2e,1.0408340855860843e-17,7.996680103938911e-18,-0.002472135954999584,-0.007608452130361228,0.006472135954999576,-0.004702282018339786,-0.0024721359549995767,0.0076084521303612295,0.006472135954999582,0.0047022820183397806,0.0923606797749979,0.04763932022500211,0.5282404531833319,0.4984262134833347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10618033988749896,0.08381966011250105,0.5098142396999972,0.45018576030000274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06854101966249684,0.001458980337503156,0.4780546928833289,0.38861197378333745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026180339887498953,0.003819660112501049,0.351759546816668,0.38157378651666507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006180339887498946,-0.01618033988749895,0.3949071198499986,0.3650928801500014,0.0049442719099991525,-0.01521690426072246,0.010472135954999576,-0.007608452130361234,0.004944271909999166,0.015216904260722457,0.010472135954999583,0.007608452130361224,0.0570820393249937,-0.07708203932499369,0.4850928801500013,0.5149071198499985
15,1500,100,380cc4f5ff5ad245aefd7c68ec31d29d23ff2fe0b3a1a7be120e0b186fec1d70,6b497187d6db4840e65b77ac5b933ae3653960ef1a12898f29d9e022033ccfa0,8.673617379884035e-18,4.336808689942018e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09381966011250106,0.11618033988749896,0.488240453183332,0.4584262134833348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006180339887498946,-0.01618033988749895,0.3866666666666666,0.3866666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.43490711984999847,0.4050928801500013,-0.006472135954999578,0.004702282018339787,-0.00647213595499958,0.004702282018339786,-0.006472135954999581,-0.004702282018339784,-0.006472135954999583,-0.004702282018339783,-0.022360679774997894,0.0223606797749979,0.3815737865166652,0.35175954681666805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00618033988749895,0.016180339887498948,0.4482404531833316,0.41842621348333453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030000000000000006,-0.03,0.431759546816668,0.4615737865166652
16,1600,100,6ca12e05d961256a749f2cc9db13c2ceeb919a583310a47ceed4c10329c8b452,7bddfee0f57fd19bb5171d4f5b1b6d1a749617594ff88143fa73ab3bdbf71626,1.3877787807814457e-17,7.330938211459557e-18,-0.008,4.965752352717419e-18,-0.008,3.614582628524102e-18,-0.008,1.931504989747936e-18,-0.008,3.7163555829354544e-18,-0.05854101966249684,0.008541019662496846,0.5282404531833316,0.4984262134833345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.019999999999999997,0.3866666666666666,0.3866666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04381966011250105,-0.06618033988749894,0.47490711984999834,0.44509288015000115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019999999999999997,-0.020000000000000004,0.47490711984999834,0.4450928801500013,-0.0024721359549995823,-0.0076084521303612295,-0.008,5.069516100251093e-18,-0.0024721359549995763,0.007608452130361232,-0.008,2.0614622111096262e-18,-0.03618033988749894,-0.013819660112501044,0.5333333333333331,0.5333333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3701857603000027,0.429814239699997
17,1700,100,1d66e050eac2308dbde5f9951254fce495156dd5fb683f4e58269dd26ca4f03b,7d87568c1f9c4e07048edf223f26bdbf0d3337ee9d8fcd11e4c62b42bbec9e8d,8.330338211928585e-18,1.1669158735712432e-17,0.010472135954999575,-0.007608452130361234,0.010472135954999575,-0.00760845213036123,0.01047213595499958,0.007608452130361225,0.010472135954999583,0.007608452130361223,0.020000000000000004,0.020000000000000004,0.3949071198499985,0.3650928801500013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.039999999999999994,0.3466666666666667,0.3466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016180339887498948,0.006180339887498951,0.4431475730333303,0.38351909363333603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31999999999999995,0.31999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,0.4564809063666636,0.39685242696666934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02381966011250106,-0.04618033988749895,0.3784262134833347,0.4082404531833318
18,1800,100,001a6a033fd0dd57430f89e4a945296a7735dad7ed956c167433ce155456f456,e22566d32d72b4ac053bd9a955194d3554d7dda2794438f55872b4754f260723,1.0111170092712931e-17,7.46132779436365e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05618033988749896,0.03381966011250106,0.328240453183332,0.29842621348333476,8.673617379884035e-19,2.6020852139652106e-18,0.014472135954999577,-0.0047022820183397936,8.673617379884035e-19,-3.469446951953614e-18,0.014472135954999582,0.0047022820183397806,-0.034721359549995806,0.0547213595499958,0.3949071198499985,0.3650928801500014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.673617379884035e-19,-3.469446951953614e-18,0.36194530711667083,0.4513880262166624,-0.008944271909999154,0.01231073414870102,0.008944271909999153,-0.012310734148701017,-0.008944271909999163,-0.012310734148701012,0.008944271909999163,0.01231073414870101,-0.020901699437494748,0.09090169943749474,0.42351909363333606,0.48314757303333045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020000000000000004,-0.020000000000000004,0.39999999999999986,0.39999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016180339887498958,-0.006180339887498956,0.29842621348333476,0.32824045318333195
19,1900,100,283b68c9e749e63fbb3fecec7f30f523d283a29d26c1f007c44ccc1070ee775d,566e8a03dba14851d2ae16aec0aaf4c6226f29a1e4d7e59a095e4c7e8aa55672,8.673617379884035e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.020000000000000004,0.29333333333333333,0.29333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007639320225002109,0.0523606797749979,0.3415737865166653,0.3117595468166681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006180339887498948,-0.016180339887498948,0.33333333333333326,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026180339887498946,0.003819660112501056,0.4133333333333332,0.4133333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31175954681666807,0.34157378651666515
20,2000,100,5e31b52e258849e115214b3a813a89bc806f6b9eeb2d16e0b8547f3993bb34eb,ac5f386707016def69947166a8c01642212419a0176d1d3b24d3994fdf679573,6.938893903907228e-18,4.7704895589362195e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223606797749979,-0.022360679774997894,0.34157378651666526,0.3117595468166682,-0.006472135954999581,-0.004702282018339784,0.0024721359549995784,-0.007608452130361229,-0.006472135954999579,0.0047022820183397875,0.002472135954999583,0.007608452130361229,0.0523606797749979,0.007639320225002112,0.4050928801500014,0.4349071198499987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003819660112501049,-0.026180339887498953,0.32509288015000143,0.3549071198499985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.030000000000000006,0.3784262134833346,0.4082404531833318,-0.008,2.3651858587421377e-18,-0.0024721359549995767,0.0076084521303612295,-0.007999999999999998,2.033277944159288e-18,-0.00247213595499958,-0.007608452130361227,-0.022360679774997897,0.022360679774997894,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.020000000000000004,0.37018576030000283,0.4298142396999971
