k,replicas,sum_clusters_G,sum_clusters_Gstar,sum_wrap_H_G,sum_wrap_V_G,sum_wrap_E_G,sum_wrap_B_G,sum_wrap_H_Gstar,sum_wrap_V_Gstar,sum_wrap_E_Gstar,sum_wrap_B_Gstar,sum_clusters_G_sq,sum_clusters_Gstar_sq,sum_clusters_G_Gstar,sum_H_G_H_Gstar,sum_V_G_V_Gstar,sum_E_G_E_Gstar,sum_B_G_B_Gstar
266,40000,5310609,40638,0,0,0,0,40000,40000,40000,40000,707461683,41930,5395580,0,0,0,0
267,40000,5311912,40660,0,0,0,0,40000,40000,40000,40000,707814306,41998,5399825,0,0,0,0
268,40000,5312881,40686,0,0,0,0,40000,40000,40000,40000,708082701,42076,5404243,0,0,0,0
269,40000,5314105,40709,0,0,0,0,40000,40000,40000,40000,708415921,42145,5408551,0,0,0,0
270,40000,5314639,40727,0,0,0,0,40000,40000,40000,40000,708566143,42199,5411429,0,0,0,0
271,40000,5315345,40752,0,0,0,0,40000,40000,40000,40000,708757933,42274,5415520,0,0,0,0
272,40000,5315521,40770,0,0,0,0,40000,40000,40000,40000,708811877,42328,5418051,0,0,0,0
273,40000,5316184,40796,0,0,0,0,40000,40000,40000,40000,708995196,42406,5422105,0,0,0,0
274,40000,5316694,40826,0,0,0,0,40000,40000,40000,40000,709140780,42498,5426632,0,0,0,0
275,40000,5316763,40847,0,0,0,0,40000,40000,40000,40000,709167063,42561,5429468,0,0,0,0
276,40000,5316653,40866,0,0,0,0,40000,40000,40000,40000,709144393,42616,5431884,0,0,0,0
277,40000,5316556,40893,0,0,0,0,40000,40000,40000,40000,709124980,42699,5435376,0,0,0,0
278,40000,5316431,40917,0,0,0,0,40000,40000,40000,40000,709101195,42771,5438436,0,0,0,0
279,40000,5316171,40946,0,0,0,0,40000,40000,40000,40000,709037881,42860,5442018,0,0,0,0
280,40000,5315821,40980,0,0,0,0,40000,40000,40000,40000,708948653,42964,5446122,0,0,0,0
281,40000,5315256,41005,0,0,0,0,40000,40000,40000,40000,708804256,43039,5448806,0,0,0,0
282,40000,5314376,41032,0,0,0,0,40000,40000,40000,40000,708579490,43122,5451554,0,0,0,0
283,40000,5313365,41061,0,0,0,0,40000,40000,40000,40000,708316549,43215,5454357,0,0,0,0
284,40000,5312342,41092,0,0,0,0,40000,40000,40000,40000,708056310,43308,5457410,0,0,0,0
285,40000,5311167,41127,0,0,0,0,40000,40000,40000,40000,707751967,43415,5460924,0,0,0,0
286,40000,5310314,41163,0,0,0,0,40000,40000,40000,40000,707533298,43523,5464861,0,0,0,0
287,40000,5309351,41180,0,0,0,0,40000,40000,40000,40000,707279447,43580,5466083,0,0,0,0
288,40000,5308133,41224,0,0,0,0,40000,40000,40000,40000,706964023,43716,5470643,0,0,0,0
289,40000,5306549,41267,0,0,0,0,40000,40000,40000,40000,706548023,43849,5474752,0,0,0,0
290,40000,5305024,41324,0,0,0,0,40000,40000,40000,40000,706145772,44024,5480735,0,0,0,0
291,40000,5303296,41360,0,0,0,0,40000,40000,40000,40000,705693402,44134,5483705,0,0,0,0
292,40000,5301894,41407,0,0,0,0,40000,40000,40000,40000,705322054,44277,5488486,0,0,0,0
293,40000,5299900,41450,0,0,0,0,40000,40000,40000,40000,704803590,44412,5492154,0,0,0,0
294,40000,5297698,41498,0,0,0,0,40000,40000,40000,40000,704227416,44562,5496432,0,0,0,0
295,40000,5295836,41534,0,0,0,0,40000,40000,40000,40000,703740810,44672,5499338,0,0,0,0
296,40000,5293589,41582,0,0,0,0,40000,40000,40000,40000,703148175,44816,5503341,0,0,0,0
297,40000,5291135,41619,0,0,0,0,40000,40000,40000,40000,702504589,44931,5505749,0,0,0,0
298,40000,5289009,41669,0,0,0,0,40000,40000,40000,40000,701947323,45091,5510232,0,0,0,0
299,40000,5286192,41719,0,0,0,0,40000,40000,40000,40000,701208852,45245,5513951,0,0,0,0
300,40000,5283240,41779,0,0,0,0,40000,40000,40000,40000,700432684,45429,5518802,0,0,0,0
301,40000,5280530,41823,0,0,0,0,40000,40000,40000,40000,699722774,45563,5521717,0,0,0,0
302,40000,5277523,41874,0,0,0,0,40000,40000,40000,40000,698935957,45722,5525348,0,0,0,0
303,40000,5274368,41921,0,0,0,0,40000,40000,40000,40000,698103204,45869,5528327,0,0,0,0
304,40000,5271288,41956,0,0,0,0,40000,40000,40000,40000,697299386,45978,5529732,0,0,0,0
305,40000,5268342,42016,0,0,0,0,40000,40000,40000,40000,696526000,46166,5534497,0,0,0,0
306,40000,5264939,42076,0,0,0,0,40000,40000,40000,40000,695635871,46348,5538844,0,0,0,0
307,40000,5261532,42127,0,0,0,0,40000,40000,40000,40000,694738914,46521,5541871,0,0,0,0
308,40000,5257603,42195,0,0,0,0,40000,40000,40000,40000,693710651,46735,5546632,0,0,0,0
309,40000,5253714,42259,0,0,0,0,40000,40000,40000,40000,692696480,46931,5550811,0,0,0,0
310,40000,5249944,42317,0,0,0,0,40000,40000,40000,40000,691708122,47119,5554544,0,0,0,0
311,40000,5245957,42375,0,0,0,0,40000,40000,40000,40000,690666333,47301,5557894,0,0,0,0
312,40000,5242008,42427,0,0,0,0,40000,40000,40000,40000,689634086,47471,5560538,0,0,0,0
313,40000,5237512,42495,0,0,0,0,40000,40000,40000,40000,688461036,47681,5564632,0,0,0,0
314,40000,5233066,42552,0,0,0,0,40000,40000,40000,40000,687299534,47864,5567378,0,0,0,0
315,40000,5228561,42613,0,0,0,0,40000,40000,40000,40000,686125745,48057,5570617,0,0,0,0
316,40000,5224074,42684,0,0,0,0,40000,40000,40000,40000,684958278,48274,5574968,0,0,0,0
317,40000,5219360,42747,0,0,0,0,40000,40000,40000,40000,683730914,48475,5578087,0,0,0,0
318,40000,5214810,42811,0,0,0,0,40000,40000,40000,40000,682545366,48669,5581558,0,0,0,0
319,40000,5209662,42866,0,0,0,0,40000,40000,40000,40000,681204024,48848,5583216,0,0,0,0
320,40000,5204684,42945,0,0,0,0,40000,40000,40000,40000,679913408,49093,5588321,0,0,0,0
321,40000,5199565,43008,0,0,0,0,40000,40000,40000,40000,678586817,49294,5591056,0,0,0,0
322,40000,5194628,43086,0,0,0,0,40000,40000,40000,40000,677313142,49556,5595732,0,0,0,0
323,40000,5189255,43172,0,0,0,0,40000,40000,40000,40000,675921833,49826,5601104,0,0,0,0
324,40000,5183773,43251,0,0,0,0,40000,40000,40000,40000,674499313,50071,5605477,0,0,0,0
325,40000,5178414,43338,0,0,0,0,40000,40000,40000,40000,673116062,50342,5610894,0,0,0,0
326,40000,5172881,43404,0,0,0,0,40000,40000,40000,40000,671688055,50550,5613259,0,0,0,0
327,40000,5167299,43489,0,0,0,0,40000,40000,40000,40000,670247607,50825,5618278,0,0,0,0
328,40000,5161430,43559,0,0,0,0,40000,40000,40000,40000,668737602,51043,5620867,0,0,0,0
329,40000,5155161,43650,0,0,0,0,40000,40000,40000,40000,667122715,51342,5625676,0,0,0,0
330,40000,5148942,43718,0,0,0,0,40000,40000,40000,40000,665526466,51566,5627719,0,0,0,0
331,40000,5142989,43796,0,0,0,0,40000,40000,40000,40000,663999481,51812,5631343,0,0,0,0
332,40000,5136594,43875,0,0,0,0,40000,40000,40000,40000,662352304,52075,5634511,0,0,0,0
333,40000,5130120,43976,0,0,0,0,40000,40000,40000,40000,660695016,52390,5640432,0,0,0,0
334,40000,5123686,44099,0,0,0,0,40000,40000,40000,40000,659046774,52779,5649145,0,0,0,0
335,40000,5117045,44211,0,0,0,0,40000,40000,40000,40000,657353967,53137,5656054,0,0,0,0
336,40000,5110284,44311,0,0,0,0,40000,40000,40000,40000,655624392,53471,5661125,0,0,0,0
337,40000,5103370,44409,0,0,0,0,40000,40000,40000,40000,653861498,53783,5665925,0,0,0,0
338,40000,5096133,44499,0,0,0,0,40000,40000,40000,40000,652017781,54071,5669562,0,0,0,0
339,40000,5089178,44594,0,0,0,0,40000,40000,40000,40000,650246096,54372,5673997,0,0,0,0
340,40000,5081914,44704,0,0,0,0,40000,40000,40000,40000,648404962,54730,5679777,0,0,0,0
341,40000,5074866,44810,0,0,0,0,40000,40000,40000,40000,646615580,55054,5685269,0,0,0,0
342,40000,5067862,44923,0,0,0,0,40000,40000,40000,40000,644843410,55421,5691814,0,0,0,0
343,40000,5060350,45053,0,0,0,0,40000,40000,40000,40000,642942428,55841,5699973,0,0,0,0
344,40000,5052879,45176,0,0,0,0,40000,40000,40000,40000,641056225,56228,5707115,0,0,0,0
345,40000,5045238,45292,0,0,0,0,40000,40000,40000,40000,639129516,56610,5713190,0,0,0,0
346,40000,5037596,45410,0,0,0,0,40000,40000,40000,40000,637210516,56992,5719281,0,0,0,0
347,40000,5029728,45539,0,0,0,0,40000,40000,40000,40000,635236452,57433,5726571,0,0,0,0
348,40000,5021632,45675,0,0,0,0,40000,40000,40000,40000,633203456,57881,5734184,0,0,0,0
349,40000,5013420,45822,0,0,0,0,40000,40000,40000,40000,631139364,58368,5743283,0,0,0,0
350,40000,5005196,45983,0,0,0,0,40000,40000,40000,40000,629072192,58885,5753906,0,0,0,0
351,40000,4997078,46146,0,0,0,0,40000,40000,40000,40000,627042662,59426,5764972,0,0,0,0
352,40000,4988826,46276,0,0,0,0,40000,40000,40000,40000,624982502,59872,5771727,0,0,0,0
353,40000,4980524,46407,0,0,0,0,40000,40000,40000,40000,622916954,60331,5778320,0,0,0,0
354,40000,4972222,46556,0,0,0,0,40000,40000,40000,40000,620850350,60834,5787203,0,0,0,0
355,40000,4963898,46721,0,0,0,0,40000,40000,40000,40000,618785476,61391,5797932,0,0,0,0
356,40000,4955125,46863,0,0,0,0,40000,40000,40000,40000,616610273,61873,5805205,0,0,0,0
357,40000,4946585,47028,0,0,0,0,40000,40000,40000,40000,614496101,62426,5815753,0,0,0,0
358,40000,4937547,47190,0,0,0,0,40000,40000,40000,40000,612266715,62972,5825378,0,0,0,0
359,40000,4928637,47359,0,0,0,0,40000,40000,40000,40000,610066761,63539,5835618,0,0,0,0
360,40000,4919544,47546,0,0,0,0,40000,40000,40000,40000,607825044,64182,5848045,0,0,0,0
361,40000,4910430,47704,0,0,0,0,40000,40000,40000,40000,605585656,64708,5856776,0,0,0,0
362,40000,4901261,47857,0,0,0,0,40000,40000,40000,40000,603340073,65231,5864604,0,0,0,0
363,40000,4891860,48047,0,0,0,0,40000,40000,40000,40000,601039676,65881,5876558,0,0,0,0
364,40000,4882266,48209,0,0,0,0,40000,40000,40000,40000,598695256,66461,5884657,0,0,0,0
365,40000,4872413,48396,0,0,0,0,40000,40000,40000,40000,596287917,67088,5895600,0,0,0,0
366,40000,4862686,48601,0,0,0,0,40000,40000,40000,40000,593921618,67807,5908561,0,0,0,0
367,40000,4852990,48782,0,0,0,0,40000,40000,40000,40000,591566328,68416,5918715,0,0,0,0
368,40000,4842981,48970,0,0,0,0,40000,40000,40000,40000,589144711,69066,5929245,0,0,0,0
369,40000,4832856,49189,0,0,0,0,40000,40000,40000,40000,586696180,69809,5943350,0,0,0,0
370,40000,4822984,49383,0,0,0,0,40000,40000,40000,40000,584311486,70487,5954634,0,0,0,0
371,40000,4812894,49594,0,0,0,0,40000,40000,40000,40000,581881530,71220,5967658,0,0,0,0
372,40000,4802708,49819,0,0,0,0,40000,40000,40000,40000,579432184,72023,5981934,0,0,0,0
373,40000,4792272,50033,0,0,0,0,40000,40000,40000,40000,576922942,72769,5994527,0,0,0,0
374,40000,4781927,50255,0,0,0,0,40000,40000,40000,40000,574443609,73547,6008060,0,0,0,0
375,40000,4771608,50486,0,0,0,0,40000,40000,40000,40000,571982154,74372,6022559,0,0,0,0
376,40000,4760734,50736,0,0,0,0,40000,40000,40000,40000,569388754,75270,6038242,0,0,0,0
377,40000,4750070,50972,0,0,0,0,40000,40000,40000,40000,566850092,76116,6052760,0,0,0,0
378,40000,4739252,51221,0,0,0,0,40000,40000,40000,40000,564283530,76987,6068534,0,0,0,0
379,40000,4728248,51459,0,0,0,0,40000,40000,40000,40000,561682450,77857,6082548,0,0,0,0
380,40000,4717429,51704,0,0,0,0,40000,40000,40000,40000,559128901,78754,6097568,0,0,0,0
381,40000,4706332,51973,0,0,0,0,40000,40000,40000,40000,556514348,79725,6114819,0,0,0,0
382,40000,4695116,52228,0,0,0,0,40000,40000,40000,40000,553879708,80674,6129989,0,0,0,0
383,40000,4683934,52496,0,0,0,0,40000,40000,40000,40000,551254494,81624,6146655,0,0,0,0
384,40000,4672800,52789,0,0,0,0,40000,40000,40000,40000,548652660,82711,6166056,0,0,0,0
385,40000,4661083,53044,0,0,0,0,40000,40000,40000,40000,545914551,83642,6180416,0,0,0,0
386,40000,4649481,53343,0,0,0,0,40000,40000,40000,40000,543209129,84737,6199654,0,0,0,0
387,40000,4637781,53635,0,0,0,0,40000,40000,40000,40000,540490185,85803,6217996,0,0,0,0
388,40000,4626165,53917,0,0,0,0,40000,40000,40000,40000,537798067,86833,6235037,0,0,0,0
389,40000,4614563,54224,0,0,0,0,40000,40000,40000,40000,535117999,88002,6254519,0,0,0,0
390,40000,4602528,54500,0,0,0,0,40000,40000,40000,40000,532346134,89030,6269715,0,0,0,0
391,40000,4590595,54805,0,0,0,0,40000,40000,40000,40000,529598309,90201,6288212,0,0,0,0
392,40000,4578460,55097,0,0,0,0,40000,40000,40000,40000,526815210,91295,6304927,0,0,0,0
393,40000,4566468,55360,0,0,0,0,40000,40000,40000,40000,524069574,92292,6318646,0,0,0,0
394,40000,4554323,55680,0,0,0,0,40000,40000,40000,40000,521295433,93550,6337975,0,0,0,0
395,40000,4542062,56003,0,0,0,0,40000,40000,40000,40000,518503762,94793,6357615,0,0,0,0
396,40000,4529998,56295,0,0,0,0,40000,40000,40000,40000,515768564,95891,6373762,0,0,0,0
397,40000,4517667,56634,0,0,0,0,40000,40000,40000,40000,512976569,97180,6394769,0,0,0,0
398,40000,4505204,56992,0,0,0,0,40000,40000,40000,40000,510163078,98646,6417466,0,0,0,0
399,40000,4492601,57334,0,0,0,0,40000,40000,40000,40000,507332481,100006,6437912,0,0,0,0
400,40000,4480203,57658,0,0,0,0,40000,40000,40000,40000,504554587,101274,6456276,0,0,0,0
401,40000,4467470,57999,0,0,0,0,40000,40000,40000,40000,501705768,102601,6475918,0,0,0,0
402,40000,4455040,58326,0,0,0,0,40000,40000,40000,40000,498930816,103840,6494238,0,0,0,0
403,40000,4442589,58716,0,0,0,0,40000,40000,40000,40000,496161195,105450,6519163,0,0,0,0
404,40000,4429585,59071,0,0,0,0,40000,40000,40000,40000,493274095,106857,6539543,0,0,0,0
405,40000,4416595,59420,0,0,0,0,40000,40000,40000,40000,490399069,108224,6559183,0,0,0,0
406,40000,4403578,59769,0,0,0,0,40000,40000,40000,40000,487527464,109647,6578251,0,0,0,0
407,40000,4390548,60144,0,0,0,0,40000,40000,40000,40000,484660040,111082,6600004,0,0,0,0
408,40000,4377552,60531,0,0,0,0,40000,40000,40000,40000,481809666,112663,6622671,0,0,0,0
409,40000,4363970,60929,0,0,0,0,40000,40000,40000,40000,478840800,114245,6645871,0,0,0,0
410,40000,4350527,61368,0,0,0,0,40000,40000,40000,40000,475905223,116030,6673237,0,0,0,0
411,40000,4337126,61736,0,0,0,0,40000,40000,40000,40000,472991756,117570,6692493,0,0,0,0
412,40000,4323606,62154,0,0,0,0,40000,40000,40000,40000,470057030,119306,6717044,0,0,0,0
413,40000,4309880,62566,0,0,0,0,40000,40000,40000,40000,467092984,120960,6740257,0,0,0,0
414,40000,4296245,63022,0,0,0,0,40000,40000,40000,40000,464156657,122864,6768057,0,0,0,0
415,40000,4282523,63499,0,0,0,0,40000,40000,40000,40000,461212457,124889,6797362,0,0,0,0
416,40000,4268441,63935,0,0,0,0,40000,40000,40000,40000,458200701,126715,6821737,0,0,0,0
417,40000,4254643,64454,0,0,0,0,40000,40000,40000,40000,455254651,128884,6854554,0,0,0,0
418,40000,4240747,64914,0,0,0,0,40000,40000,40000,40000,452301323,130778,6880894,0,0,0,0
419,40000,4226738,65395,0,0,0,0,40000,40000,40000,40000,449336728,132869,6908887,0,0,0,0
420,40000,4212830,65909,0,0,0,0,40000,40000,40000,40000,446396364,135141,6940163,0,0,0,0
421,40000,4198377,66397,0,0,0,0,40000,40000,40000,40000,443353553,137287,6967267,0,0,0,0
422,40000,4184183,66934,0,0,0,0,40000,40000,40000,40000,440375061,139608,6999834,0,0,0,0
423,40000,4169967,67429,0,0,0,0,40000,40000,40000,40000,437400135,141739,7027431,0,0,0,0
424,40000,4155730,67969,0,0,0,0,40000,40000,40000,40000,434433120,144145,7059788,0,0,0,0
425,40000,4141086,68468,0,0,0,0,40000,40000,40000,40000,431391668,146384,7086562,0,0,0,0
426,40000,4126499,68972,0,0,0,0,40000,40000,40000,40000,428372479,148602,7113928,0,0,0,0
427,40000,4111982,69491,0,0,0,0,40000,40000,40000,40000,425380032,150961,7142378,0,0,0,0
428,40000,4097091,70035,0,1,1,0,40000,40000,40000,40000,422317057,153383,7172358,0,1,1,0
429,40000,4082276,70651,0,1,1,0,40000,40000,40000,40000,419285580,156209,7209314,0,1,1,0
430,40000,4067504,71224,0,1,1,0,40000,40000,40000,40000,416271712,158832,7241587,0,1,1,0
431,40000,4052358,71812,0,1,1,0,40000,40000,40000,40000,413196600,161524,7274248,0,1,1,0
432,40000,4037650,72437,0,2,2,0,40000,40000,40000,40000,410216078,164385,7310414,0,2,2,0
433,40000,4022615,73021,0,2,2,0,40000,40000,40000,40000,407185989,167105,7341813,0,2,2,0
434,40000,4007287,73634,0,2,2,0,40000,40000,40000,40000,404106541,170064,7374927,0,2,2,0
435,40000,3992297,74228,0,2,2,0,40000,40000,40000,40000,401103131,172846,7406272,0,2,2,0
436,40000,3977044,74854,0,2,2,0,40000,40000,40000,40000,398055884,175822,7439992,0,2,2,0
437,40000,3962140,75514,0,2,2,0,40000,40000,40000,40000,395093772,178980,7477503,0,2,2,0
438,40000,3946724,76198,0,2,2,0,40000,40000,40000,40000,392041944,182206,7515623,0,2,2,0
439,40000,3931492,76899,0,2,2,0,40000,40000,40000,40000,389038152,185567,7555673,0,2,2,0
440,40000,3916042,77540,0,2,2,0,40000,40000,40000,40000,385998664,188622,7589016,0,2,2,0
441,40000,3900482,78221,0,2,2,0,40000,40000,40000,40000,382952848,191977,7625597,0,2,2,0
442,40000,3884954,78895,0,2,2,0,40000,40000,40000,40000,379925820,195387,7660212,0,2,2,0
443,40000,3869372,79633,0,2,2,0,40000,40000,40000,40000,376902396,199147,7701082,0,2,2,0
444,40000,3853531,80394,0,2,2,0,40000,40000,40000,40000,373834839,202902,7743153,0,2,2,0
445,40000,3837786,81141,0,2,2,0,40000,40000,40000,40000,370798422,206753,7783388,0,2,2,0
446,40000,3822243,81929,0,2,2,0,40000,40000,40000,40000,367815377,210715,7827039,0,2,2,0
447,40000,3806609,82752,0,2,2,0,40000,40000,40000,40000,364830873,214958,7873259,0,2,2,0
448,40000,3790678,83495,0,2,2,0,40000,40000,40000,40000,361799882,218741,7911284,0,2,2,0
449,40000,3775022,84327,0,2,2,0,40000,40000,40000,40000,358835530,223185,7956852,0,2,2,0
450,40000,3759093,85122,0,2,2,0,40000,40000,40000,40000,355828695,227416,7997649,0,2,2,0
451,40000,3743166,85955,0,3,3,0,40000,40000,40000,40000,352835950,231927,8041966,0,3,3,0
452,40000,3726888,86778,0,3,3,0,40000,40000,40000,40000,349790428,236220,8083279,0,3,3,0
453,40000,3710807,87664,0,3,3,0,40000,40000,40000,40000,346794747,240882,8130751,0,3,3,0
454,40000,3694635,88479,0,3,3,0,40000,39999,40000,39999,343791265,245251,8170740,0,3,3,0
455,40000,3678487,89330,0,3,3,0,40000,39999,40000,39999,340810535,249810,8213541,0,3,3,0
456,40000,3662331,90250,0,3,3,0,40000,39999,40000,39999,337835625,254826,8261892,0,3,3,0
457,40000,3646121,91133,1,3,4,0,39999,39999,40000,39998,334864629,259691,8305358,1,3,4,0
458,40000,3629922,92072,2,3,5,0,39998,39999,40000,39997,331912156,264922,8353684,2,3,5,0
459,40000,3613730,92975,2,3,5,0,39998,39999,40000,39997,328970660,269949,8397937,2,3,5,0
460,40000,3597435,93899,2,3,5,0,39998,39998,40000,39996,326027425,275253,8443874,2,3,5,0
461,40000,3581035,94850,2,3,5,0,39998,39998,40000,39996,323076345,280790,8491346,2,3,5,0
462,40000,3564506,95774,2,3,5,0,39998,39998,40000,39996,320117344,286140,8534372,2,3,5,0
463,40000,3548010,96799,2,3,5,0,39997,39997,40000,39994,317180776,292129,8585533,2,3,5,0
464,40000,3531655,97748,2,3,5,0,39997,39997,40000,39994,314278807,297834,8629824,2,3,5,0
465,40000,3514874,98802,3,3,6,0,39997,39997,40000,39994,311320864,304200,8681693,3,3,6,0
466,40000,3497900,99868,3,4,7,0,39997,39997,40000,39994,308342190,310640,8732700,3,4,7,0
467,40000,3481241,100940,3,4,7,0,39997,39997,40000,39994,305426603,317152,8783737,3,4,7,0
468,40000,3464082,102013,4,5,9,0,39997,39997,40000,39994,302442498,323663,8833586,4,5,9,0
469,40000,3447306,103114,4,5,9,0,39997,39997,40000,39994,299540044,330412,8885631,4,5,9,0
470,40000,3430611,104235,4,5,9,0,39995,39997,40000,39992,296662629,337369,8938717,4,5,9,0
471,40000,3413637,105281,4,6,10,0,39994,39994,40000,39988,293756783,343921,8984092,4,6,10,0
472,40000,3396686,106348,4,7,11,0,39993,39994,40000,39987,290865570,350652,9029918,4,7,11,0
473,40000,3379863,107540,5,7,12,0,39992,39993,40000,39985,288007035,358168,9085937,5,7,12,0
474,40000,3363070,108711,5,7,12,0,39992,39993,40000,39985,285172800,365567,9139215,5,7,12,0
475,40000,3346252,109860,6,8,14,0,39992,39991,40000,39983,282344868,372924,9189127,6,8,14,0
476,40000,3329084,111022,6,10,16,0,39991,39991,40000,39982,279473418,380392,9239432,6,10,16,0
477,40000,3311842,112343,6,10,16,0,39989,39990,40000,39979,276600272,389143,9300922,6,10,16,0
478,40000,3294404,113582,6,10,16,0,39989,39990,40000,39979,273713460,397164,9353625,6,10,16,0
479,40000,3277147,114915,7,12,19,0,39987,39989,40000,39976,270873917,406203,9414131,7,12,19,0
480,40000,3259720,116161,7,12,19,0,39985,39989,40000,39974,268022474,414595,9465700,7,12,19,0
481,40000,3242448,117488,8,12,20,0,39985,39989,40000,39974,265206852,423744,9523192,8,12,20,0
482,40000,3225206,118771,9,13,22,0,39983,39986,40000,39969,262411534,432699,9576120,9,13,22,0
483,40000,3207914,120180,9,15,24,0,39982,39982,40000,39964,259622704,442602,9637949,9,15,24,0
484,40000,3190602,121567,11,15,26,0,39982,39981,40000,39963,256847692,452259,9696931,11,15,26,0
485,40000,3173069,122959,12,21,33,0,39982,39980,40000,39962,254050517,462223,9753815,12,21,33,0
486,40000,3155703,124341,12,25,37,0,39981,39976,40000,39957,251296373,472009,9809330,12,25,37,0
487,40000,3138514,125839,15,29,43,1,39979,39975,40000,39954,248582742,482991,9873175,15,29,43,1
488,40000,3121044,127324,16,30,45,1,39976,39973,40000,39949,245843378,493684,9933112,16,30,45,1
489,40000,3103573,128789,23,31,52,2,39975,39968,40000,39943,243119179,504403,9991083,23,31,52,2
490,40000,3085989,130354,25,35,57,3,39974,39965,40000,39939,240391521,516036,10055128,25,35,57,3
491,40000,3068551,131881,26,38,61,3,39969,39964,40000,39933,237702825,527481,10115251,26,38,61,3
492,40000,3050906,133455,28,43,68,3,39967,39962,40000,39929,234999904,539559,10177276,28,43,68,3
493,40000,3033252,135033,30,46,73,3,39965,39959,40000,39924,232307590,551581,10238480,30,46,73,3
494,40000,3015718,136631,33,49,79,3,39961,39957,40000,39918,229649062,563947,10299931,33,49,79,3
495,40000,2998171,138217,35,51,83,3,39957,39955,40000,39912,227002597,576155,10357985,35,51,83,3
496,40000,2980395,139857,40,52,88,4,39954,39955,40000,39909,224336187,589125,10419595,40,52,88,4
497,40000,2962642,141556,43,53,92,4,39951,39952,40000,39903,221690332,602752,10483484,43,53,92,4
498,40000,2944960,143252,44,57,97,4,39950,39950,40000,39900,219070330,616610,10545922,44,57,97,4
499,40000,2927150,145014,46,61,103,4,39948,39950,40000,39898,216448842,631150,10611277,46,61,103,4
500,40000,2909349,146786,52,67,115,4,39946,39947,40000,39893,213842907,645988,10675389,52,67,115,4
501,40000,2891497,148648,55,71,122,4,39943,39936,40000,39879,211246893,661270,10744555,55,71,122,4
502,40000,2873521,150496,59,75,130,4,39940,39933,40000,39873,208648639,676810,10810880,59,75,130,4
503,40000,2855641,152346,63,80,139,4,39936,39929,40000,39865,206079745,692526,10875515,63,80,139,4
504,40000,2837878,154237,67,83,146,4,39935,39924,40000,39859,203543632,708889,10941664,67,83,146,4
505,40000,2820095,156113,73,88,156,5,39925,39919,40000,39844,201021751,724893,11005481,73,88,156,5
506,40000,2802267,158067,80,94,167,7,39920,39913,40000,39833,198510023,742325,11072996,80,94,167,7
507,40000,2784285,160023,86,99,178,7,39915,39904,39999,39820,195990637,759599,11138175,86,99,178,7
508,40000,2766493,161988,92,105,190,7,39912,39900,39999,39813,193514047,777270,11202958,92,105,190,7
509,40000,2748660,163943,96,110,199,7,39904,39891,39999,39796,191052760,795177,11264956,96,110,199,7
510,40000,2730627,166015,100,116,209,7,39895,39880,39999,39776,188574885,814517,11331957,100,116,209,7
511,40000,2712691,168037,104,119,216,7,39882,39873,39998,39757,186126259,833369,11394561,104,119,216,7
512,40000,2694807,170061,113,130,235,8,39878,39868,39998,39748,183699197,852389,11455803,113,130,235,8
513,40000,2676728,172244,124,140,254,10,39861,39857,39997,39721,181265656,872930,11524777,124,140,254,10
514,40000,2658739,174355,133,151,274,10,39853,39848,39996,39705,178856567,893569,11588401,133,151,274,10
515,40000,2640608,176591,148,158,295,11,39840,39836,39996,39680,176444050,915277,11656677,148,158,295,11
516,40000,2622733,178846,162,174,324,12,39833,39824,39996,39661,174085185,937946,11725770,162,174,324,12
517,40000,2604809,181093,174,194,355,13,39821,39818,39996,39643,171733665,960423,11792031,174,194,355,13
518,40000,2586847,183344,184,204,374,14,39812,39802,39996,39618,169395287,983124,11856648,184,204,374,14
519,40000,2568822,185724,206,221,412,15,39800,39793,39996,39597,167061426,1006800,11927288,206,220,412,15
520,40000,2550847,188108,221,235,440,16,39784,39780,39996,39568,164754945,1031416,11995660,221,234,440,16
521,40000,2533036,190491,232,248,462,18,39773,39763,39996,39540,162481936,1056537,12063767,232,247,462,18
522,40000,2515108,193005,251,265,496,20,39763,39744,39995,39512,160211564,1083143,12136786,251,264,496,20
523,40000,2497428,195369,270,288,537,21,39745,39732,39995,39482,157988870,1108449,12198643,270,286,537,21
524,40000,2479524,197862,292,314,580,26,39731,39717,39995,39453,155751444,1135560,12264902,292,311,580,26
525,40000,2461736,200399,316,333,619,30,39709,39701,39995,39415,153546288,1163379,12332657,316,330,619,30
526,40000,2443883,202980,345,355,668,32,39696,39672,39994,39374,151349249,1192272,12401110,345,352,668,32
527,40000,2426069,205636,374,377,714,37,39676,39650,39994,39332,149174501,1222122,12471187,373,373,714,37
528,40000,2407932,208274,395,401,757,39,39656,39633,39994,39295,146972540,1251644,12536800,393,396,757,39
529,40000,2390023,211054,421,431,809,43,39628,39605,39990,39243,144810123,1283564,12609140,419,426,809,43
530,40000,2371936,213766,446,461,862,45,39597,39576,39989,39184,142646606,1315174,12673972,444,456,862,45
531,40000,2353999,216480,486,489,924,51,39571,39544,39987,39128,140518961,1346960,12738570,483,483,924,50
532,40000,2336125,219254,524,532,997,59,39542,39521,39986,39077,138417411,1379776,12803538,520,526,997,58
533,40000,2318168,222075,560,569,1062,67,39513,39477,39985,39005,136320436,1413735,12868009,555,563,1062,66
534,40000,2300340,225006,602,620,1144,78,39474,39449,39982,38941,134250884,1449118,12936931,597,612,1144,76
